Student_ID,Week_Start,Attendance_Weekly,Engagement_Weekly,Behaviour_Incidents_Weekly,MonthStart
S6562,2025-03-17,90.21,87.5,1,2025-03-01
S6562,2025-03-24,90.48,60.08,3,2025-03-01
S6563,2025-01-06,88.26,28.36,0,2025-01-01
S6563,2025-01-13,92.25,36.77,1,2025-01-01
S6563,2025-01-20,87.58,39.81,0,2025-01-01
S6563,2025-01-27,91.46,29.48,0,2025-01-01
S6563,2025-02-03,88.55,38.92,0,2025-02-01
S6563,2025-02-10,87.13,36.16,0,2025-02-01
S6563,2025-02-17,84.76,34.98,2,2025-02-01
S6563,2025-02-24,86.63,37.84,0,2025-02-01
S6563,2025-03-03,84.25,31.3,0,2025-03-01
S6563,2025-03-10,84.88,37.04,1,2025-03-01
S6563,2025-03-17,86.95,46.88,0,2025-03-01
S6563,2025-03-24,86.24,43.2,0,2025-03-01
S6564,2025-01-06,81.85,39.84,0,2025-01-01
S6564,2025-01-13,79.45,38.56,0,2025-01-01
S6564,2025-01-20,79.61,37.75,0,2025-01-01
S6564,2025-01-27,82.31,45.01,0,2025-01-01
S6564,2025-02-03,81.74,37.19,1,2025-02-01
S6564,2025-02-10,83.96,36.59,1,2025-02-01
S6564,2025-02-17,78.92,43.2,1,2025-02-01
S6564,2025-02-24,79.31,58.85,0,2025-02-01
S6564,2025-03-03,86.24,37.29,0,2025-03-01
S6564,2025-03-10,81.6,45.39,0,2025-03-01
S6564,2025-03-17,85.34,40.94,0,2025-03-01
S6564,2025-03-24,76.45,42.9,0,2025-03-01
S6565,2025-01-06,82.28,41.41,0,2025-01-01
S6565,2025-01-13,84.85,60.82,1,2025-01-01
S6565,2025-01-20,82.79,45.92,1,2025-01-01
S6565,2025-01-27,77.44,57.66,1,2025-01-01
S6565,2025-02-03,80.92,49.5,1,2025-02-01
S6565,2025-02-10,83.78,39.98,0,2025-02-01
S6565,2025-02-17,77.19,44.52,0,2025-02-01
S6565,2025-02-24,78.01,49.97,0,2025-02-01
S6565,2025-03-03,80.49,41.97,2,2025-03-01
S6565,2025-03-10,78.53,54.3,1,2025-03-01
S6565,2025-03-17,85.58,48.9,0,2025-03-01
S6565,2025-03-24,79.92,38.61,0,2025-03-01
S6566,2025-01-06,75.94,49.58,1,2025-01-01
S6566,2025-01-13,70.49,64.67,0,2025-01-01
S6566,2025-01-20,72.8,51.29,0,2025-01-01
S6566,2025-01-27,73.19,60.01,0,2025-01-01
S6566,2025-02-03,78.09,49.31,2,2025-02-01
S6566,2025-02-10,73.92,61.04,1,2025-02-01
S6566,2025-02-17,76.45,50.76,2,2025-02-01
S6566,2025-02-24,77.95,67.23,0,2025-02-01
S6566,2025-03-03,74.23,47.89,0,2025-03-01
S6566,2025-03-10,75.97,48.39,0,2025-03-01
S6566,2025-03-17,79.58,51.57,0,2025-03-01
S6566,2025-03-24,76.58,62.2,0,2025-03-01
S6567,2025-01-06,86.3,49.96,1,2025-01-01
S6567,2025-01-13,91.59,72.0,0,2025-01-01
S6567,2025-01-20,85.25,62.38,0,2025-01-01
S6567,2025-01-27,86.86,67.95,0,2025-01-01
S6567,2025-02-03,83.2,69.12,0,2025-02-01
S6567,2025-02-10,87.41,62.36,2,2025-02-01
S6567,2025-02-17,92.15,74.54,0,2025-02-01
S6567,2025-02-24,88.04,56.2,0,2025-02-01
S6567,2025-03-03,88.73,67.93,0,2025-03-01
S6567,2025-03-10,84.49,64.71,2,2025-03-01
S6567,2025-03-17,88.23,71.3,0,2025-03-01
S6567,2025-03-24,87.37,61.2,1,2025-03-01
S6568,2025-01-06,82.98,69.48,1,2025-01-01
S6568,2025-01-13,79.82,60.0,0,2025-01-01
S6568,2025-01-20,79.6,57.97,0,2025-01-01
S6568,2025-01-27,80.63,65.87,1,2025-01-01
S6568,2025-02-03,83.3,71.25,0,2025-02-01
S6568,2025-02-10,84.12,67.52,1,2025-02-01
S6568,2025-02-17,79.19,68.08,1,2025-02-01
S6568,2025-02-24,80.2,62.49,1,2025-02-01
S6568,2025-03-03,78.82,52.47,2,2025-03-01
S6568,2025-03-10,83.86,57.8,1,2025-03-01
S6568,2025-03-17,75.55,57.68,2,2025-03-01
S6568,2025-03-24,86.08,59.82,0,2025-03-01
S6569,2025-01-06,69.61,53.63,2,2025-01-01
S6569,2025-01-13,59.72,52.75,1,2025-01-01
S6569,2025-01-20,65.48,52.83,1,2025-01-01
S6569,2025-01-27,68.91,54.92,1,2025-01-01
S6569,2025-02-03,70.2,64.94,0,2025-02-01
S6569,2025-02-10,77.22,56.6,2,2025-02-01
S6569,2025-02-17,68.48,58.32,1,2025-02-01
S6569,2025-02-24,64.13,66.04,0,2025-02-01
S6569,2025-03-03,68.94,64.27,0,2025-03-01
S6569,2025-03-10,65.96,59.62,0,2025-03-01
S6569,2025-03-17,65.96,53.26,2,2025-03-01
S6569,2025-03-24,64.44,57.45,1,2025-03-01
S6570,2025-01-06,68.59,54.62,0,2025-01-01
S6570,2025-01-13,74.96,48.31,0,2025-01-01
S6570,2025-01-20,76.24,62.98,1,2025-01-01
S6570,2025-01-27,74.05,58.8,2,2025-01-01
S6570,2025-02-03,73.37,60.41,0,2025-02-01
S6570,2025-02-10,72.38,61.37,1,2025-02-01
S6570,2025-02-17,68.18,46.2,1,2025-02-01
S6570,2025-02-24,72.76,48.57,0,2025-02-01
S6570,2025-03-03,76.31,53.96,0,2025-03-01
S6570,2025-03-10,81.44,45.34,0,2025-03-01
S6570,2025-03-17,74.15,43.8,0,2025-03-01
S6570,2025-03-24,70.01,47.4,0,2025-03-01
S6571,2025-01-06,83.69,55.92,1,2025-01-01
S6571,2025-01-13,79.61,73.78,1,2025-01-01
S6571,2025-01-20,80.86,63.97,0,2025-01-01
S6571,2025-01-27,83.4,82.54,0,2025-01-01
S6571,2025-02-03,88.03,60.87,0,2025-02-01
S6571,2025-02-10,83.24,78.95,0,2025-02-01
S6571,2025-02-17,84.78,66.1,0,2025-02-01
S6571,2025-02-24,80.4,62.54,1,2025-02-01
S6571,2025-03-03,80.66,55.73,1,2025-03-01
S6571,2025-03-10,82.8,76.6,1,2025-03-01
S6571,2025-03-17,79.32,67.92,0,2025-03-01
S6571,2025-03-24,80.0,63.53,1,2025-03-01
S6572,2025-01-06,89.58,73.55,1,2025-01-01
S6572,2025-01-13,93.48,71.72,0,2025-01-01
S6572,2025-01-20,87.92,76.04,1,2025-01-01
S6572,2025-01-27,92.4,73.15,0,2025-01-01
S6572,2025-02-03,90.93,77.25,2,2025-02-01
S6572,2025-02-10,98.96,82.4,0,2025-02-01
S6572,2025-02-17,93.12,76.16,0,2025-02-01
S6572,2025-02-24,92.53,79.75,0,2025-02-01
S6572,2025-03-03,94.13,79.15,0,2025-03-01
S6572,2025-03-10,91.78,70.08,0,2025-03-01
S6572,2025-03-17,94.53,61.56,0,2025-03-01
S6572,2025-03-24,92.8,75.36,0,2025-03-01
S6573,2025-01-06,97.61,83.21,0,2025-01-01
S6573,2025-01-13,96.39,87.1,0,2025-01-01
S6573,2025-01-20,98.23,92.62,0,2025-01-01
S6573,2025-01-27,97.54,85.34,1,2025-01-01
S6573,2025-02-03,100.0,86.82,1,2025-02-01
S6573,2025-02-10,100.0,75.48,0,2025-02-01
S6573,2025-02-17,100.0,88.48,0,2025-02-01
S6573,2025-02-24,99.21,81.38,1,2025-02-01
S6573,2025-03-03,98.37,82.77,0,2025-03-01
S6573,2025-03-10,96.77,87.58,1,2025-03-01
S6573,2025-03-17,95.24,88.04,0,2025-03-01
S6573,2025-03-24,97.11,87.01,0,2025-03-01
S6574,2025-01-06,79.77,65.1,1,2025-01-01
S6574,2025-01-13,85.43,70.12,2,2025-01-01
S6574,2025-01-20,83.49,61.64,2,2025-01-01
S6574,2025-01-27,82.49,68.88,1,2025-01-01
S6574,2025-02-03,80.37,72.66,1,2025-02-01
S6574,2025-02-10,83.66,67.51,1,2025-02-01
S6574,2025-02-17,81.41,66.48,0,2025-02-01
S6574,2025-02-24,83.61,63.31,0,2025-02-01
S6574,2025-03-03,79.59,68.24,1,2025-03-01
S6574,2025-03-10,82.21,74.41,0,2025-03-01
S6574,2025-03-17,84.23,67.09,0,2025-03-01
S6574,2025-03-24,81.61,66.82,0,2025-03-01
S6575,2025-01-06,72.25,33.34,1,2025-01-01
S6575,2025-01-13,70.35,45.15,1,2025-01-01
S6575,2025-01-20,71.15,41.39,1,2025-01-01
S6575,2025-01-27,71.88,44.01,1,2025-01-01
S6575,2025-02-03,72.86,34.19,2,2025-02-01
S6575,2025-02-10,69.12,37.94,1,2025-02-01
S6575,2025-02-17,67.18,43.34,2,2025-02-01
S6575,2025-02-24,68.52,37.54,1,2025-02-01
S6575,2025-03-03,74.79,43.55,1,2025-03-01
S6575,2025-03-10,71.08,36.9,3,2025-03-01
S6575,2025-03-17,70.95,49.67,0,2025-03-01
S6575,2025-03-24,70.82,37.19,1,2025-03-01
S6576,2025-01-06,79.15,70.48,0,2025-01-01
S6576,2025-01-13,79.39,66.66,1,2025-01-01
S6576,2025-01-20,79.68,75.43,0,2025-01-01
S6576,2025-01-27,82.42,76.81,3,2025-01-01
S6576,2025-02-03,79.5,62.14,0,2025-02-01
S6576,2025-02-10,85.86,69.94,1,2025-02-01
S6576,2025-02-17,78.71,70.09,1,2025-02-01
S6576,2025-02-24,81.31,72.58,2,2025-02-01
S6576,2025-03-03,82.13,71.7,0,2025-03-01
S6576,2025-03-10,83.38,72.0,0,2025-03-01
S6576,2025-03-17,76.79,69.7,1,2025-03-01
S6576,2025-03-24,81.64,68.02,0,2025-03-01
S6577,2025-01-06,84.33,64.52,0,2025-01-01
S6577,2025-01-13,84.96,70.33,1,2025-01-01
S6577,2025-01-20,86.96,66.31,0,2025-01-01
S6577,2025-01-27,87.2,70.3,1,2025-01-01
S6577,2025-02-03,82.5,63.94,0,2025-02-01
S6577,2025-02-10,86.35,72.27,0,2025-02-01
S6577,2025-02-17,87.85,69.47,0,2025-02-01
S6577,2025-02-24,89.32,62.97,1,2025-02-01
S6577,2025-03-03,82.93,60.87,2,2025-03-01
S6577,2025-03-10,85.69,61.34,1,2025-03-01
S6577,2025-03-17,88.25,69.05,1,2025-03-01
S6577,2025-03-24,81.85,53.54,0,2025-03-01
S6578,2025-01-06,97.71,80.54,0,2025-01-01
S6578,2025-01-13,100.0,92.18,0,2025-01-01
S6578,2025-01-20,100.0,87.63,0,2025-01-01
S6578,2025-01-27,98.92,88.7,0,2025-01-01
S6578,2025-02-03,100.0,86.34,1,2025-02-01
S6578,2025-02-10,97.61,88.08,0,2025-02-01
S6578,2025-02-17,100.0,86.16,0,2025-02-01
S6578,2025-02-24,92.37,86.4,0,2025-02-01
S6578,2025-03-03,100.0,83.41,0,2025-03-01
S6578,2025-03-10,100.0,83.59,0,2025-03-01
S6578,2025-03-17,96.99,84.53,0,2025-03-01
S6578,2025-03-24,97.37,80.19,0,2025-03-01
S6579,2025-01-06,89.5,90.52,0,2025-01-01
S6579,2025-01-13,85.88,67.04,0,2025-01-01
S6579,2025-01-20,85.53,80.07,1,2025-01-01
S6579,2025-01-27,92.73,73.48,1,2025-01-01
S6579,2025-02-03,90.85,76.67,0,2025-02-01
S6579,2025-02-10,88.46,68.25,0,2025-02-01
S6579,2025-02-17,88.83,70.68,0,2025-02-01
S6579,2025-02-24,85.3,77.68,1,2025-02-01
S6579,2025-03-03,90.96,69.03,1,2025-03-01
S6579,2025-03-10,90.04,73.34,0,2025-03-01
S6579,2025-03-17,89.07,75.75,0,2025-03-01
S6579,2025-03-24,90.47,75.06,0,2025-03-01
S6580,2025-01-06,62.76,31.74,0,2025-01-01
S6580,2025-01-13,73.45,16.98,0,2025-01-01
S6580,2025-01-20,67.54,19.6,0,2025-01-01
S6580,2025-01-27,64.2,25.11,1,2025-01-01
S6580,2025-02-03,66.6,25.65,0,2025-02-01
S6580,2025-02-10,65.97,20.31,0,2025-02-01
S6580,2025-02-17,70.75,10.76,0,2025-02-01
S6580,2025-02-24,66.19,30.2,2,2025-02-01
S6580,2025-03-03,64.9,24.16,0,2025-03-01
S6580,2025-03-10,66.36,26.4,0,2025-03-01
S6580,2025-03-17,58.78,31.04,1,2025-03-01
S6580,2025-03-24,67.36,23.63,0,2025-03-01
S6581,2025-01-06,85.91,70.14,0,2025-01-01
S6581,2025-01-13,88.42,75.41,1,2025-01-01
S6581,2025-01-20,90.08,60.46,0,2025-01-01
S6581,2025-01-27,88.7,65.63,2,2025-01-01
S6581,2025-02-03,94.5,84.8,0,2025-02-01
S6581,2025-02-10,92.26,65.78,0,2025-02-01
S6581,2025-02-17,84.95,73.45,0,2025-02-01
S6581,2025-02-24,91.76,79.67,1,2025-02-01
S6581,2025-03-03,94.75,70.25,0,2025-03-01
S6581,2025-03-10,91.14,78.56,2,2025-03-01
S6581,2025-03-17,94.73,73.46,2,2025-03-01
S6581,2025-03-24,92.19,73.88,0,2025-03-01
S6582,2025-01-06,81.14,51.57,0,2025-01-01
S6582,2025-01-13,75.59,64.25,0,2025-01-01
S6582,2025-01-20,81.0,62.09,1,2025-01-01
S6582,2025-01-27,77.75,54.42,1,2025-01-01
S6582,2025-02-03,81.98,70.89,1,2025-02-01
S6582,2025-02-10,82.39,60.42,0,2025-02-01
S6582,2025-02-17,78.77,64.53,0,2025-02-01
S6582,2025-02-24,78.66,55.47,1,2025-02-01
S6582,2025-03-03,73.72,53.21,1,2025-03-01
S6582,2025-03-10,83.48,63.16,0,2025-03-01
S6582,2025-03-17,78.26,58.42,0,2025-03-01
S6582,2025-03-24,80.7,66.07,1,2025-03-01
S6583,2025-01-06,82.17,60.18,1,2025-01-01
S6583,2025-01-13,82.49,69.07,1,2025-01-01
S6583,2025-01-20,85.93,66.32,0,2025-01-01
S6583,2025-01-27,90.34,67.89,0,2025-01-01
S6583,2025-02-03,80.79,64.37,0,2025-02-01
S6583,2025-02-10,80.59,66.26,2,2025-02-01
S6583,2025-02-17,83.19,58.04,0,2025-02-01
S6583,2025-02-24,87.72,68.1,1,2025-02-01
S6583,2025-03-03,83.5,63.92,0,2025-03-01
S6583,2025-03-10,80.11,51.8,1,2025-03-01
S6583,2025-03-17,82.3,64.13,1,2025-03-01
S6583,2025-03-24,83.63,47.96,2,2025-03-01
S6584,2025-01-06,74.51,9.18,2,2025-01-01
S6584,2025-01-13,76.85,21.86,0,2025-01-01
S6584,2025-01-20,74.56,23.24,1,2025-01-01
S6584,2025-01-27,78.88,13.47,1,2025-01-01
S6584,2025-02-03,75.37,21.07,0,2025-02-01
S6584,2025-02-10,76.49,14.4,1,2025-02-01
S6584,2025-02-17,74.98,11.74,1,2025-02-01
S6584,2025-02-24,83.19,13.64,0,2025-02-01
S6584,2025-03-03,80.14,23.75,0,2025-03-01
S6584,2025-03-10,72.34,10.72,0,2025-03-01
S6584,2025-03-17,71.16,26.03,2,2025-03-01
S6584,2025-03-24,79.02,19.74,0,2025-03-01
S6585,2025-01-06,86.63,55.33,0,2025-01-01
S6585,2025-01-13,81.42,60.23,1,2025-01-01
S6585,2025-01-20,86.86,46.5,0,2025-01-01
S6585,2025-01-27,86.01,48.82,0,2025-01-01
S6585,2025-02-03,84.42,53.96,3,2025-02-01
S6585,2025-02-10,86.68,54.84,1,2025-02-01
S6585,2025-02-17,88.04,41.1,0,2025-02-01
S6585,2025-02-24,90.04,41.48,0,2025-02-01
S6585,2025-03-03,90.77,47.93,1,2025-03-01
S6585,2025-03-10,85.27,51.62,1,2025-03-01
S6585,2025-03-17,81.19,50.38,0,2025-03-01
S6585,2025-03-24,83.56,51.65,1,2025-03-01
S6586,2025-01-06,68.8,22.66,1,2025-01-01
S6586,2025-01-13,73.02,47.92,0,2025-01-01
S6586,2025-01-20,76.76,38.46,1,2025-01-01
S6586,2025-01-27,71.88,39.73,1,2025-01-01
S6586,2025-02-03,72.71,50.64,0,2025-02-01
S6586,2025-02-10,66.76,41.53,0,2025-02-01
S6586,2025-02-17,74.08,36.69,2,2025-02-01
S6586,2025-02-24,70.35,36.57,0,2025-02-01
S6586,2025-03-03,72.27,48.66,1,2025-03-01
S6586,2025-03-10,75.65,39.75,0,2025-03-01
S6586,2025-03-17,71.78,43.69,0,2025-03-01
S6586,2025-03-24,79.62,42.07,0,2025-03-01
S6587,2025-01-06,72.15,40.93,1,2025-01-01
S6587,2025-01-13,71.53,43.39,0,2025-01-01
S6587,2025-01-20,77.78,52.37,0,2025-01-01
S6587,2025-01-27,71.08,45.14,2,2025-01-01
S6587,2025-02-03,71.4,42.68,0,2025-02-01
S6587,2025-02-10,73.94,35.71,0,2025-02-01
S6587,2025-02-17,76.61,48.1,0,2025-02-01
S6587,2025-02-24,72.25,38.39,2,2025-02-01
S6587,2025-03-03,74.0,43.5,0,2025-03-01
S6587,2025-03-10,72.64,53.95,0,2025-03-01
S6587,2025-03-17,75.01,46.03,0,2025-03-01
S6587,2025-03-24,80.12,34.91,1,2025-03-01
S6588,2025-01-06,87.94,60.14,0,2025-01-01
S6588,2025-01-13,86.22,64.7,0,2025-01-01
S6588,2025-01-20,84.13,53.93,1,2025-01-01
S6588,2025-01-27,82.7,62.43,1,2025-01-01
S6588,2025-02-03,83.04,59.7,0,2025-02-01
S6588,2025-02-10,86.2,62.02,1,2025-02-01
S6588,2025-02-17,83.22,54.12,0,2025-02-01
S6588,2025-02-24,88.9,57.72,0,2025-02-01
S6588,2025-03-03,83.25,60.58,0,2025-03-01
S6588,2025-03-10,84.3,47.56,1,2025-03-01
S6588,2025-03-17,79.17,45.82,0,2025-03-01
S6588,2025-03-24,85.31,64.09,0,2025-03-01
S6589,2025-01-06,82.46,57.09,1,2025-01-01
S6589,2025-01-13,84.42,64.71,3,2025-01-01
S6589,2025-01-20,84.48,53.71,0,2025-01-01
S6589,2025-01-27,81.55,61.58,0,2025-01-01
S6589,2025-02-03,86.88,64.39,0,2025-02-01
S6589,2025-02-10,80.96,61.5,0,2025-02-01
S6589,2025-02-17,84.25,68.21,1,2025-02-01
S6589,2025-02-24,84.69,68.26,0,2025-02-01
S6589,2025-03-03,75.63,52.93,2,2025-03-01
S6589,2025-03-10,86.23,61.75,1,2025-03-01
S6589,2025-03-17,84.28,59.67,2,2025-03-01
S6589,2025-03-24,80.53,53.88,1,2025-03-01
S6590,2025-01-06,88.76,95.95,0,2025-01-01
S6590,2025-01-13,93.05,93.8,1,2025-01-01
S6590,2025-01-20,89.0,96.05,2,2025-01-01
S6590,2025-01-27,88.2,98.92,0,2025-01-01
S6590,2025-02-03,91.53,96.82,0,2025-02-01
S6590,2025-02-10,89.78,88.09,0,2025-02-01
S6590,2025-02-17,90.73,100.0,0,2025-02-01
S6590,2025-02-24,98.36,100.0,0,2025-02-01
S6590,2025-03-03,94.06,100.0,0,2025-03-01
S6590,2025-03-10,90.6,100.0,0,2025-03-01
S6590,2025-03-17,88.67,95.28,0,2025-03-01
S6590,2025-03-24,94.46,91.89,0,2025-03-01
S6591,2025-01-06,90.54,58.78,0,2025-01-01
S6591,2025-01-13,88.96,49.92,2,2025-01-01
S6591,2025-01-20,93.65,49.36,1,2025-01-01
S6591,2025-01-27,92.18,51.49,0,2025-01-01
S6591,2025-02-03,88.7,70.12,0,2025-02-01
S6591,2025-02-10,88.06,59.89,0,2025-02-01
S6591,2025-02-17,88.39,50.04,0,2025-02-01
S6591,2025-02-24,93.23,47.7,0,2025-02-01
S6591,2025-03-03,91.81,55.79,0,2025-03-01
S6591,2025-03-10,90.54,57.22,0,2025-03-01
S6591,2025-03-17,92.23,62.38,0,2025-03-01
S6591,2025-03-24,92.38,52.98,1,2025-03-01
S6592,2025-01-06,81.99,34.24,0,2025-01-01
S6592,2025-01-13,78.8,22.79,1,2025-01-01
S6592,2025-01-20,83.63,36.23,0,2025-01-01
S6592,2025-01-27,74.78,36.4,0,2025-01-01
S6592,2025-02-03,81.22,37.52,0,2025-02-01
S6592,2025-02-10,79.16,28.12,1,2025-02-01
S6592,2025-02-17,85.7,27.45,0,2025-02-01
S6592,2025-02-24,73.69,32.55,0,2025-02-01
S6592,2025-03-03,85.07,39.77,0,2025-03-01
S6592,2025-03-10,84.15,32.95,0,2025-03-01
S6592,2025-03-17,81.13,35.81,0,2025-03-01
S6592,2025-03-24,81.49,32.69,1,2025-03-01
S6593,2025-01-06,86.06,44.69,1,2025-01-01
S6593,2025-01-13,79.37,53.28,1,2025-01-01
S6593,2025-01-20,85.4,62.42,1,2025-01-01
S6593,2025-01-27,80.91,54.93,0,2025-01-01
S6593,2025-02-03,88.38,54.62,0,2025-02-01
S6593,2025-02-10,86.63,65.95,0,2025-02-01
S6593,2025-02-17,84.9,61.42,2,2025-02-01
S6593,2025-02-24,84.93,54.62,0,2025-02-01
S6593,2025-03-03,83.36,57.82,2,2025-03-01
S6593,2025-03-10,86.32,64.45,0,2025-03-01
S6593,2025-03-17,89.19,60.2,0,2025-03-01
S6593,2025-03-24,85.0,64.27,0,2025-03-01
S6594,2025-01-06,79.26,28.66,1,2025-01-01
S6594,2025-01-13,79.3,22.94,0,2025-01-01
S6594,2025-01-20,81.8,28.73,0,2025-01-01
S6594,2025-01-27,80.81,17.67,0,2025-01-01
S6594,2025-02-03,82.66,20.55,0,2025-02-01
S6594,2025-02-10,86.92,12.14,0,2025-02-01
S6594,2025-02-17,80.86,14.81,0,2025-02-01
S6594,2025-02-24,81.35,18.81,0,2025-02-01
S6594,2025-03-03,87.35,25.3,0,2025-03-01
S6594,2025-03-10,78.93,16.36,0,2025-03-01
S6594,2025-03-17,81.69,15.11,1,2025-03-01
S6594,2025-03-24,79.85,22.99,1,2025-03-01
S6595,2025-01-06,77.99,56.52,0,2025-01-01
S6595,2025-01-13,85.74,65.39,1,2025-01-01
S6595,2025-01-20,79.88,63.62,0,2025-01-01
S6595,2025-01-27,84.11,64.52,2,2025-01-01
S6595,2025-02-03,84.32,64.07,1,2025-02-01
S6595,2025-02-10,81.13,69.56,0,2025-02-01
S6595,2025-02-17,86.97,63.64,0,2025-02-01
S6595,2025-02-24,86.39,61.82,0,2025-02-01
S6595,2025-03-03,89.07,79.21,1,2025-03-01
S6595,2025-03-10,88.5,57.61,0,2025-03-01
S6595,2025-03-17,87.25,58.45,1,2025-03-01
S6595,2025-03-24,86.25,72.32,3,2025-03-01
S6596,2025-01-06,90.21,55.82,1,2025-01-01
S6596,2025-01-13,91.75,50.34,0,2025-01-01
S6596,2025-01-20,91.17,50.64,0,2025-01-01
S6596,2025-01-27,96.9,59.33,0,2025-01-01
S6596,2025-02-03,91.79,71.66,1,2025-02-01
S6596,2025-02-10,90.03,56.08,0,2025-02-01
S6596,2025-02-17,94.75,63.09,0,2025-02-01
S6596,2025-02-24,94.1,53.15,0,2025-02-01
S6596,2025-03-03,97.08,50.13,0,2025-03-01
S6596,2025-03-10,95.94,44.84,0,2025-03-01
S6596,2025-03-17,92.42,43.47,0,2025-03-01
S6596,2025-03-24,94.29,55.11,0,2025-03-01
S6597,2025-01-06,68.16,37.43,0,2025-01-01
S6597,2025-01-13,70.18,22.63,0,2025-01-01
S6597,2025-01-20,66.35,27.78,2,2025-01-01
S6597,2025-01-27,66.71,48.49,0,2025-01-01
S6597,2025-02-03,69.11,32.01,0,2025-02-01
S6597,2025-02-10,71.18,42.78,0,2025-02-01
S6597,2025-02-17,65.45,37.12,0,2025-02-01
S6597,2025-02-24,67.63,8.12,1,2025-02-01
S6597,2025-03-03,69.7,37.11,1,2025-03-01
S6597,2025-03-10,69.02,28.67,0,2025-03-01
S6597,2025-03-17,69.42,26.96,0,2025-03-01
S6597,2025-03-24,65.93,27.08,1,2025-03-01
S6598,2025-01-06,79.89,48.52,1,2025-01-01
S6598,2025-01-13,80.96,52.88,3,2025-01-01
S6598,2025-01-20,74.85,50.44,2,2025-01-01
S6598,2025-01-27,73.24,51.45,3,2025-01-01
S6598,2025-02-03,79.69,36.06,1,2025-02-01
S6598,2025-02-10,73.38,41.83,1,2025-02-01
S6598,2025-02-17,73.39,50.29,2,2025-02-01
S6598,2025-02-24,82.19,54.81,1,2025-02-01
S6598,2025-03-03,82.75,58.59,1,2025-03-01
S6598,2025-03-10,77.27,52.63,2,2025-03-01
S6598,2025-03-17,76.35,46.63,3,2025-03-01
S6598,2025-03-24,76.74,59.29,3,2025-03-01
S6599,2025-01-06,74.81,42.29,1,2025-01-01
S6599,2025-01-13,82.41,42.32,1,2025-01-01
S6599,2025-01-20,78.79,41.72,0,2025-01-01
S6599,2025-01-27,77.2,34.32,0,2025-01-01
S6599,2025-02-03,75.93,44.9,1,2025-02-01
S6599,2025-02-10,79.93,42.45,2,2025-02-01
S6599,2025-02-17,79.6,49.06,2,2025-02-01
S6599,2025-02-24,75.09,40.04,1,2025-02-01
S6599,2025-03-03,78.91,52.26,1,2025-03-01
S6599,2025-03-10,73.02,39.15,0,2025-03-01
S6599,2025-03-17,78.72,45.33,0,2025-03-01
S6599,2025-03-24,79.64,53.99,0,2025-03-01
S6600,2025-01-06,91.6,70.96,0,2025-01-01
S6600,2025-01-13,91.65,76.58,1,2025-01-01
S6600,2025-01-20,93.97,69.66,0,2025-01-01
S6600,2025-01-27,91.43,62.98,0,2025-01-01
S6600,2025-02-03,90.27,72.27,2,2025-02-01
S6600,2025-02-10,95.64,65.75,0,2025-02-01
S6600,2025-02-17,93.05,73.81,0,2025-02-01
S6600,2025-02-24,95.63,76.26,1,2025-02-01
S6600,2025-03-03,87.93,69.15,1,2025-03-01
S6600,2025-03-10,93.65,65.11,0,2025-03-01
S6600,2025-03-17,94.37,62.28,0,2025-03-01
S6600,2025-03-24,88.25,64.09,1,2025-03-01
S6601,2025-01-06,71.34,58.76,0,2025-01-01
S6601,2025-01-13,70.95,54.42,2,2025-01-01
S6601,2025-01-20,73.77,70.23,3,2025-01-01
S6601,2025-01-27,72.11,69.76,1,2025-01-01
S6601,2025-02-03,74.37,60.32,0,2025-02-01
S6601,2025-02-10,74.25,60.96,0,2025-02-01
S6601,2025-02-17,72.99,66.22,1,2025-02-01
S6601,2025-02-24,73.72,68.41,0,2025-02-01
S6601,2025-03-03,68.51,74.33,0,2025-03-01
S6601,2025-03-10,74.94,55.22,1,2025-03-01
S6601,2025-03-17,71.42,72.97,1,2025-03-01
S6601,2025-03-24,77.04,56.07,2,2025-03-01
S6602,2025-01-06,86.44,50.36,0,2025-01-01
S6602,2025-01-13,92.4,60.73,2,2025-01-01
S6602,2025-01-20,81.14,52.53,1,2025-01-01
S6602,2025-01-27,85.66,51.67,1,2025-01-01
S6602,2025-02-03,83.47,46.77,1,2025-02-01
S6602,2025-02-10,82.42,52.66,1,2025-02-01
S6602,2025-02-17,80.01,59.18,1,2025-02-01
S6602,2025-02-24,82.38,55.74,0,2025-02-01
S6602,2025-03-03,83.66,54.84,1,2025-03-01
S6602,2025-03-10,85.94,58.38,1,2025-03-01
S6602,2025-03-17,82.45,61.77,0,2025-03-01
S6602,2025-03-24,83.84,44.83,0,2025-03-01
S6603,2025-01-06,73.69,33.79,0,2025-01-01
S6603,2025-01-13,75.11,34.61,1,2025-01-01
S6603,2025-01-20,73.09,38.99,2,2025-01-01
S6603,2025-01-27,73.08,38.3,0,2025-01-01
S6603,2025-02-03,73.72,55.83,0,2025-02-01
S6603,2025-02-10,69.5,44.86,0,2025-02-01
S6603,2025-02-17,70.42,40.86,1,2025-02-01
S6603,2025-02-24,72.74,41.3,1,2025-02-01
S6603,2025-03-03,75.65,25.61,1,2025-03-01
S6603,2025-03-10,75.18,41.74,0,2025-03-01
S6603,2025-03-17,72.36,30.66,2,2025-03-01
S6603,2025-03-24,74.1,34.56,0,2025-03-01
S6604,2025-01-06,67.19,35.99,0,2025-01-01
S6604,2025-01-13,71.47,47.15,0,2025-01-01
S6604,2025-01-20,71.12,29.6,0,2025-01-01
S6604,2025-01-27,72.49,49.78,1,2025-01-01
